timestamp, index, pstate, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], enforced.power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.max.sm [MHz], clocks_event_reasons.active
2026/09/20 15:12:28.299, 0, P0, 0, 0, 0, 23034, 73, 35.86, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:28.407, 0, P0, 2, 0, 0, 23034, 73, 35.86, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:28.510, 0, P0, 2, 0, 0, 23034, 73, 33.97, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:28.613, 0, P0, 0, 0, 0, 23034, 73, 34.02, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:28.714, 0, P0, 0, 0, 0, 23034, 73, 33.97, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:28.816, 0, P0, 0, 0, 0, 23034, 73, 34.00, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:28.917, 0, P0, 0, 0, 0, 23034, 73, 33.97, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:29.019, 0, P0, 0, 0, 0, 23034, 73, 33.99, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:29.120, 0, P0, 0, 0, 0, 23034, 73, 33.99, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:29.222, 0, P0, 0, 0, 0, 23034, 73, 33.98, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:29.323, 0, P0, 0, 0, 0, 23034, 73, 33.98, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:29.425, 0, P0, 0, 0, 0, 23034, 73, 33.97, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:29.526, 0, P0, 0, 0, 0, 23034, 73, 33.97, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:29.628, 0, P0, 0, 0, 0, 23034, 73, 33.97, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:29.729, 0, P0, 0, 0, 0, 23034, 73, 33.98, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:29.830, 0, P0, 0, 0, 0, 23034, 73, 33.98, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:29.932, 0, P0, 0, 0, 0, 23034, 73, 33.98, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:30.033, 0, P0, 0, 0, 0, 23034, 73, 33.97, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:30.134, 0, P0, 0, 0, 0, 23034, 73, 33.96, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:30.236, 0, P0, 0, 0, 0, 23034, 73, 33.96, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:30.337, 0, P0, 0, 0, 0, 23034, 73, 33.96, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:30.438, 0, P0, 0, 0, 0, 23034, 73, 33.96, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:30.540, 0, P0, 0, 0, 0, 23034, 73, 33.97, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:30.641, 0, P0, 0, 0, 3, 23034, 73, 34.18, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:30.743, 0, P0, 0, 0, 3, 23034, 73, 34.18, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:30.845, 0, P0, 0, 0, 3, 23034, 73, 34.20, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:30.947, 0, P0, 0, 0, 3, 23034, 73, 34.21, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:31.048, 0, P0, 0, 0, 3, 23034, 73, 34.23, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:31.149, 0, P0, 0, 0, 3, 23034, 73, 34.25, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:31.251, 0, P0, 0, 0, 3, 23034, 73, 34.27, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:31.352, 0, P0, 0, 0, 3, 23034, 73, 34.29, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:31.454, 0, P0, 0, 0, 3, 23034, 72, 34.30, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:31.555, 0, P0, 0, 0, 3, 23034, 72, 34.31, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:31.656, 0, P0, 0, 0, 3, 23034, 72, 34.33, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:31.758, 0, P0, 0, 0, 3, 23034, 72, 34.13, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:31.859, 0, P0, 0, 0, 3, 23034, 72, 34.13, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:31.960, 0, P0, 0, 0, 3, 23034, 72, 34.14, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:32.062, 0, P0, 0, 0, 3, 23034, 72, 34.13, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:32.164, 0, P0, 0, 0, 3, 23034, 72, 34.14, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:32.265, 0, P0, 0, 0, 3, 23034, 72, 34.13, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:32.366, 0, P0, 0, 0, 3, 23034, 72, 34.13, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:32.468, 0, P0, 0, 0, 3, 23034, 72, 34.13, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:32.569, 0, P0, 0, 0, 3, 23034, 72, 34.13, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:32.671, 0, P0, 0, 0, 3, 23034, 72, 34.13, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:32.772, 0, P0, 0, 0, 3, 23034, 72, 34.13, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:32.873, 0, P0, 0, 0, 3, 23034, 72, 34.13, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:32.975, 0, P0, 0, 0, 20, 23034, 72, 34.14, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/20 15:12:33.076, 0, P0, 0, 0, 342, 23034, 72, 34.28, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/20 15:12:33.178, 0, P0, 9, 1, 364, 23034, 72, 34.29, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/20 15:12:33.279, 0, P0, 9, 1, 398, 23034, 72, 34.49, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/20 15:12:33.380, 0, P0, 13, 4, 450, 23034, 74, 34.56, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/20 15:12:33.483, 0, P0, 13, 4, 956, 23034, 73, 37.16, 72.00, 1995, 6251, 2040, 0x0000000000000000
2026/09/20 15:12:33.585, 0, P0, 99, 34, 376, 23034, 75, 40.52, 72.00, 1860, 6251, 2040, 0x0000000000000004
