timestamp, index, pstate, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], enforced.power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.max.sm [MHz], clocks_event_reasons.active
2026/09/20 15:12:49.857, 0, P0, 0, 0, 0, 23034, 74, 28.52, 72.00, 345, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:49.963, 0, P0, 0, 0, 0, 23034, 74, 27.58, 72.00, 345, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:50.065, 0, P0, 0, 0, 0, 23034, 74, 26.62, 72.00, 315, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:50.167, 0, P0, 0, 0, 0, 23034, 74, 25.67, 72.00, 315, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:50.269, 0, P0, 0, 0, 0, 23034, 74, 24.72, 72.00, 285, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:50.371, 0, P0, 0, 0, 0, 23034, 74, 24.69, 72.00, 285, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:50.473, 0, P0, 0, 0, 0, 23034, 74, 24.67, 72.00, 270, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:50.575, 0, P0, 0, 0, 0, 23034, 74, 24.65, 72.00, 270, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:50.677, 0, P0, 0, 0, 0, 23034, 74, 24.64, 72.00, 240, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:50.780, 0, P0, 0, 0, 0, 23034, 74, 24.61, 72.00, 240, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:50.882, 0, P0, 0, 0, 0, 23034, 74, 24.59, 72.00, 225, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:50.984, 0, P0, 0, 0, 0, 23034, 74, 24.57, 72.00, 225, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:51.086, 0, P0, 0, 0, 0, 23034, 74, 24.56, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:51.188, 0, P0, 0, 0, 0, 23034, 74, 24.54, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:51.290, 0, P0, 0, 0, 0, 23034, 74, 24.53, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:51.392, 0, P0, 0, 0, 0, 23034, 74, 24.51, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:51.494, 0, P0, 0, 0, 0, 23034, 74, 24.49, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:51.596, 0, P0, 0, 0, 0, 23034, 74, 24.47, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:51.699, 0, P0, 0, 0, 0, 23034, 74, 24.45, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:51.801, 0, P0, 0, 0, 0, 23034, 74, 24.44, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:51.903, 0, P0, 0, 0, 0, 23034, 73, 24.43, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:52.005, 0, P0, 0, 0, 0, 23034, 73, 24.42, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:52.108, 0, P0, 0, 0, 0, 23034, 73, 24.41, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:52.210, 0, P0, 0, 0, 0, 23034, 73, 24.40, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:52.312, 0, P0, 0, 0, 0, 23034, 73, 24.39, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:52.414, 0, P0, 0, 0, 0, 23034, 73, 24.38, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:52.517, 0, P0, 0, 0, 0, 23034, 73, 24.38, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:52.619, 0, P0, 0, 0, 0, 23034, 73, 24.36, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:52.721, 0, P0, 0, 0, 0, 23034, 73, 24.36, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:52.823, 0, P0, 0, 0, 0, 23034, 73, 24.36, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:52.925, 0, P0, 0, 0, 0, 23034, 73, 24.35, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:53.027, 0, P0, 0, 0, 0, 23034, 73, 24.34, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:53.129, 0, P0, 0, 0, 0, 23034, 73, 24.33, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:53.231, 0, P0, 0, 0, 0, 23034, 73, 24.31, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:53.333, 0, P0, 0, 0, 0, 23034, 73, 24.30, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:53.435, 0, P0, 0, 0, 0, 23034, 73, 24.28, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:53.538, 0, P0, 0, 0, 0, 23034, 73, 24.30, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:53.640, 0, P0, 0, 0, 0, 23034, 73, 24.29, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:53.742, 0, P0, 0, 0, 0, 23034, 73, 24.28, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:53.844, 0, P0, 0, 0, 0, 23034, 73, 24.27, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:53.946, 0, P0, 0, 0, 1, 23034, 73, 24.30, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:54.050, 0, P0, 0, 0, 3, 23034, 73, 24.30, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:54.152, 0, P0, 0, 0, 3, 23034, 73, 24.29, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:54.254, 0, P0, 0, 0, 3, 23034, 72, 24.28, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:54.356, 0, P0, 0, 0, 3, 23034, 72, 24.27, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:54.459, 0, P0, 0, 0, 3, 23034, 72, 24.27, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:54.561, 0, P0, 0, 0, 3, 23034, 72, 24.26, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:54.663, 0, P0, 0, 0, 3, 23034, 72, 24.24, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:54.765, 0, P0, 0, 0, 3, 23034, 72, 24.23, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:54.867, 0, P0, 0, 0, 3, 23034, 72, 24.22, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:54.969, 0, P0, 0, 0, 3, 23034, 72, 24.22, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:55.071, 0, P0, 0, 0, 3, 23034, 72, 24.18, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:55.173, 0, P0, 0, 0, 3, 23034, 72, 24.18, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:55.275, 0, P0, 0, 0, 3, 23034, 72, 24.18, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:12:55.378, 0, P0, 0, 0, 18, 23034, 72, 24.18, 72.00, 210, 6251, 2040, 0x0000000000000000
2026/09/20 15:12:55.481, 0, P0, 0, 0, 280, 23034, 73, 25.31, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/20 15:12:55.582, 0, P0, 10, 1, 344, 23034, 73, 26.37, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/20 15:12:55.684, 0, P0, 10, 1, 482, 23034, 73, 27.31, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/20 15:12:55.785, 0, P0, 9, 1, 620, 23034, 73, 28.38, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/20 15:12:55.887, 0, P0, 9, 1, 620, 23034, 73, 29.37, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/20 15:12:55.988, 0, P0, 0, 0, 620, 23034, 73, 30.34, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/20 15:12:56.089, 0, P0, 0, 0, 620, 23034, 73, 31.29, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/20 15:12:56.191, 0, P0, 7, 3, 492, 23034, 73, 32.88, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/20 15:12:56.293, 0, P0, 7, 3, 748, 23034, 74, 34.35, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/20 15:12:56.395, 0, P0, 59, 24, 748, 23034, 77, 39.83, 72.00, 1245, 6251, 2040, 0x0000000000000004
2026/09/20 15:12:56.499, 0, P0, 59, 24, 748, 23034, 77, 44.29, 72.00, 1275, 6251, 2040, 0x0000000000000004
2026/09/20 15:12:56.601, 0, P0, 99, 34, 748, 23034, 77, 47.70, 72.00, 1275, 6251, 2040, 0x0000000000000004
2026/09/20 15:12:56.703, 0, P0, 99, 34, 748, 23034, 77, 51.29, 72.00, 1260, 6251, 2040, 0x0000000000000004
2026/09/20 15:12:56.805, 0, P0, 99, 33, 748, 23034, 78, 55.04, 72.00, 1275, 6251, 2040, 0x0000000000000004
2026/09/20 15:12:56.907, 0, P0, 99, 33, 748, 23034, 78, 58.63, 72.00, 1260, 6251, 2040, 0x0000000000000004
2026/09/20 15:12:57.009, 0, P0, 99, 33, 748, 23034, 78, 62.35, 72.00, 1260, 6251, 2040, 0x0000000000000004
2026/09/20 15:12:57.112, 0, P0, 99, 33, 748, 23034, 78, 69.16, 72.00, 1230, 6251, 2040, 0x0000000000000004
2026/09/20 15:12:57.215, 0, P0, 99, 33, 748, 23034, 78, 69.27, 72.00, 1215, 6251, 2040, 0x0000000000000004
2026/09/20 15:12:57.317, 0, P0, 99, 33, 748, 23034, 78, 71.87, 72.00, 1200, 6251, 2040, 0x0000000000000004
2026/09/20 15:12:57.420, 0, P0, 99, 31, 748, 23034, 77, 74.58, 72.00, 1200, 6251, 2040, 0x0000000000000004
2026/09/20 15:12:57.522, 0, P0, 99, 31, 748, 23034, 78, 73.36, 72.00, 1215, 6251, 2040, 0x0000000000000004
2026/09/20 15:12:57.624, 0, P0, 99, 33, 748, 23034, 78, 73.18, 72.00, 1230, 6251, 2040, 0x0000000000000004
2026/09/20 15:12:57.726, 0, P0, 99, 33, 748, 23034, 78, 72.75, 72.00, 1245, 6251, 2040, 0x0000000000000004
2026/09/20 15:12:57.828, 0, P0, 99, 33, 748, 23034, 78, 72.86, 72.00, 1260, 6251, 2040, 0x0000000000000004
2026/09/20 15:12:57.931, 0, P0, 99, 33, 748, 23034, 78, 72.59, 72.00, 1260, 6251, 2040, 0x0000000000000004
2026/09/20 15:12:58.033, 0, P0, 99, 33, 748, 23034, 78, 72.36, 72.00, 1260, 6251, 2040, 0x0000000000000004
2026/09/20 15:12:58.135, 0, P0, 99, 33, 748, 23034, 78, 71.95, 72.00, 1260, 6251, 2040, 0x0000000000000004
