timestamp, index, pstate, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], enforced.power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.max.sm [MHz], clocks_event_reasons.active
2026/09/20 15:08:38.464, 0, P0, 0, 0, 0, 23034, 61, 23.58, 72.00, 375, 6251, 2040, 0x0000000000000001
2026/09/20 15:08:38.572, 0, P0, 0, 0, 0, 23034, 61, 23.58, 72.00, 375, 6251, 2040, 0x0000000000000001
2026/09/20 15:08:38.674, 0, P0, 0, 0, 0, 23034, 61, 23.58, 72.00, 375, 6251, 2040, 0x0000000000000001
2026/09/20 15:08:38.776, 0, P0, 0, 0, 0, 23034, 61, 23.58, 72.00, 375, 6251, 2040, 0x0000000000000001
2026/09/20 15:08:38.878, 0, P0, 0, 0, 0, 23034, 61, 23.58, 72.00, 375, 6251, 2040, 0x0000000000000001
2026/09/20 15:08:38.980, 0, P0, 0, 0, 0, 23034, 61, 23.58, 72.00, 375, 6251, 2040, 0x0000000000000001
2026/09/20 15:08:39.082, 0, P0, 0, 0, 0, 23034, 61, 23.58, 72.00, 375, 6251, 2040, 0x0000000000000001
2026/09/20 15:08:39.184, 0, P0, 0, 0, 0, 23034, 61, 23.58, 72.00, 375, 6251, 2040, 0x0000000000000001
2026/09/20 15:08:39.286, 0, P0, 0, 0, 0, 23034, 61, 23.58, 72.00, 375, 6251, 2040, 0x0000000000000001
2026/09/20 15:08:39.388, 0, P0, 0, 0, 0, 23034, 61, 23.58, 72.00, 375, 6251, 2040, 0x0000000000000001
2026/09/20 15:08:39.489, 0, P0, 0, 0, 0, 23034, 61, 22.74, 72.00, 240, 6251, 2040, 0x0000000000000001
2026/09/20 15:08:39.591, 0, P0, 0, 0, 0, 23034, 61, 22.74, 72.00, 240, 6251, 2040, 0x0000000000000001
2026/09/20 15:08:39.693, 0, P0, 0, 0, 0, 23034, 61, 22.74, 72.00, 240, 6251, 2040, 0x0000000000000001
2026/09/20 15:08:39.795, 0, P0, 0, 0, 0, 23034, 61, 22.74, 72.00, 240, 6251, 2040, 0x0000000000000001
2026/09/20 15:08:39.897, 0, P0, 0, 0, 0, 23034, 61, 22.74, 72.00, 240, 6251, 2040, 0x0000000000000001
2026/09/20 15:08:39.999, 0, P0, 0, 0, 0, 23034, 61, 22.74, 72.00, 240, 6251, 2040, 0x0000000000000001
2026/09/20 15:08:40.101, 0, P0, 0, 0, 0, 23034, 61, 22.74, 72.00, 240, 6251, 2040, 0x0000000000000001
2026/09/20 15:08:40.204, 0, P0, 0, 0, 0, 23034, 61, 22.74, 72.00, 240, 6251, 2040, 0x0000000000000001
2026/09/20 15:08:40.305, 0, P0, 0, 0, 0, 23034, 61, 22.74, 72.00, 240, 6251, 2040, 0x0000000000000001
2026/09/20 15:08:40.407, 0, P0, 0, 0, 0, 23034, 61, 22.74, 72.00, 240, 6251, 2040, 0x0000000000000001
2026/09/20 15:08:40.509, 0, P0, 0, 0, 0, 23034, 61, 22.49, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:08:40.612, 0, P0, 0, 0, 0, 23034, 61, 22.49, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:08:40.714, 0, P0, 0, 0, 0, 23034, 61, 22.49, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:08:40.817, 0, P8, 0, 0, 0, 23034, 61, 22.49, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:08:40.919, 0, P8, 0, 0, 0, 23034, 61, 22.49, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:08:41.021, 0, P8, 0, 0, 0, 23034, 61, 22.49, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:08:41.124, 0, P8, 0, 0, 0, 23034, 61, 22.49, 72.00, 210, 6251, 2040, 0x0000000000000001
