timestamp, index, pstate, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], enforced.power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.max.sm [MHz], clocks_event_reasons.active
2026/09/20 15:09:01.143, 0, P0, 0, 0, 0, 23034, 66, 24.01, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:01.249, 0, P0, 0, 0, 0, 23034, 65, 24.01, 72.00, 405, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:01.351, 0, P0, 0, 0, 0, 23034, 65, 24.01, 72.00, 405, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:01.453, 0, P0, 0, 0, 0, 23034, 65, 24.01, 72.00, 405, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:01.555, 0, P0, 0, 0, 0, 23034, 65, 24.01, 72.00, 405, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:01.657, 0, P0, 0, 0, 0, 23034, 65, 24.01, 72.00, 405, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:01.759, 0, P0, 0, 0, 0, 23034, 65, 24.01, 72.00, 405, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:01.861, 0, P0, 0, 0, 0, 23034, 65, 24.01, 72.00, 405, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:01.963, 0, P0, 0, 0, 0, 23034, 65, 24.01, 72.00, 405, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:02.065, 0, P0, 0, 0, 0, 23034, 65, 23.13, 72.00, 405, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:02.167, 0, P0, 0, 0, 0, 23034, 65, 23.13, 72.00, 255, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:02.269, 0, P0, 0, 0, 0, 23034, 65, 23.13, 72.00, 255, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:02.371, 0, P0, 0, 0, 0, 23034, 65, 23.13, 72.00, 255, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:02.473, 0, P0, 0, 0, 0, 23034, 65, 23.13, 72.00, 255, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:02.575, 0, P0, 0, 0, 0, 23034, 65, 23.13, 72.00, 255, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:02.677, 0, P0, 0, 0, 0, 23034, 65, 23.13, 72.00, 255, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:02.780, 0, P0, 0, 0, 0, 23034, 65, 23.13, 72.00, 255, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:02.882, 0, P0, 0, 0, 0, 23034, 65, 23.13, 72.00, 255, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:02.984, 0, P0, 0, 0, 0, 23034, 65, 23.13, 72.00, 255, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:03.086, 0, P0, 0, 0, 0, 23034, 65, 23.03, 72.00, 255, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:03.189, 0, P0, 0, 0, 0, 23034, 64, 23.03, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:03.291, 0, P0, 0, 0, 0, 23034, 64, 23.03, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:03.393, 0, P0, 0, 0, 0, 23034, 64, 23.03, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:03.495, 0, P0, 0, 0, 0, 23034, 64, 23.03, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:03.597, 0, P0, 0, 0, 0, 23034, 64, 23.03, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:03.699, 0, P0, 0, 0, 0, 23034, 64, 23.03, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:03.801, 0, P0, 0, 0, 0, 23034, 64, 23.03, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:03.903, 0, P0, 0, 0, 0, 23034, 64, 23.03, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:04.005, 0, P0, 0, 0, 0, 23034, 64, 23.03, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:04.107, 0, P0, 0, 0, 0, 23034, 64, 23.03, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:04.209, 0, P0, 0, 0, 0, 23034, 64, 23.03, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:04.311, 0, P0, 0, 0, 0, 23034, 64, 23.03, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:04.413, 0, P0, 0, 0, 0, 23034, 64, 23.03, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:04.515, 0, P0, 0, 0, 0, 23034, 64, 23.03, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:04.617, 0, P0, 0, 0, 0, 23034, 64, 23.03, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:04.719, 0, P0, 0, 0, 0, 23034, 64, 23.03, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:04.821, 0, P0, 0, 0, 0, 23034, 64, 23.03, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:04.923, 0, P0, 0, 0, 0, 23034, 64, 23.03, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:05.025, 0, P0, 0, 0, 0, 23034, 64, 23.03, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:05.127, 0, P0, 0, 0, 0, 23034, 64, 22.88, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:05.229, 0, P0, 0, 0, 1, 23034, 64, 22.88, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:05.336, 0, P0, 0, 0, 3, 23034, 64, 22.75, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:05.438, 0, P0, 0, 0, 3, 23034, 64, 22.75, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:05.540, 0, P0, 0, 0, 3, 23034, 64, 22.76, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:05.642, 0, P0, 0, 0, 3, 23034, 64, 22.76, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:05.744, 0, P0, 0, 0, 3, 23034, 64, 22.76, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:05.846, 0, P0, 0, 0, 3, 23034, 64, 22.76, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:05.949, 0, P0, 0, 0, 3, 23034, 64, 22.76, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:06.051, 0, P0, 0, 0, 3, 23034, 64, 22.76, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:06.153, 0, P0, 0, 0, 3, 23034, 64, 22.83, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:06.255, 0, P0, 0, 0, 3, 23034, 64, 22.78, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:06.357, 0, P0, 0, 0, 3, 23034, 64, 22.78, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:06.459, 0, P0, 0, 0, 3, 23034, 64, 22.78, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:06.561, 0, P0, 0, 0, 3, 23034, 64, 22.78, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:06.663, 0, P0, 0, 0, 3, 23034, 64, 22.78, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:06.765, 0, P0, 0, 0, 3, 23034, 64, 22.78, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:06.867, 0, P0, 0, 0, 3, 23034, 64, 22.78, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 15:09:06.969, 0, P0, 0, 0, 3, 23034, 64, 22.78, 72.00, 210, 6251, 2040, 0x0000000000000001
