timestamp, index, pstate, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], enforced.power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.max.sm [MHz], clocks_event_reasons.active
2026/09/22 10:09:54.600, 0, P0, 0, 0, 0, 23034, 46, 26.32, 72.00, 480, 6251, 2040, 0x0000000000000001
2026/09/22 10:09:54.706, 0, P0, 0, 0, 0, 23034, 46, 25.67, 72.00, 480, 6251, 2040, 0x0000000000000001
2026/09/22 10:09:54.808, 0, P0, 0, 0, 0, 23034, 46, 25.01, 72.00, 435, 6251, 2040, 0x0000000000000001
2026/09/22 10:09:54.910, 0, P0, 0, 0, 0, 23034, 46, 24.35, 72.00, 435, 6251, 2040, 0x0000000000000001
2026/09/22 10:09:55.012, 0, P0, 0, 0, 0, 23034, 46, 23.70, 72.00, 405, 6251, 2040, 0x0000000000000001
2026/09/22 10:09:55.114, 0, P0, 0, 0, 0, 23034, 46, 23.05, 72.00, 360, 6251, 2040, 0x0000000000000001
2026/09/22 10:09:55.216, 0, P0, 0, 0, 0, 23034, 46, 21.72, 72.00, 360, 6251, 2040, 0x0000000000000001
2026/09/22 10:09:55.318, 0, P0, 0, 0, 0, 23034, 46, 21.05, 72.00, 330, 6251, 2040, 0x0000000000000001
2026/09/22 10:09:55.420, 0, P0, 0, 0, 0, 23034, 46, 21.01, 72.00, 330, 6251, 2040, 0x0000000000000001
2026/09/22 10:09:55.522, 0, P0, 0, 0, 0, 23034, 46, 21.01, 72.00, 300, 6251, 2040, 0x0000000000000001
2026/09/22 10:09:55.627, 0, P0, 0, 0, 0, 23034, 46, 20.99, 72.00, 300, 6251, 2040, 0x0000000000000001
2026/09/22 10:09:55.729, 0, P0, 0, 0, 0, 23034, 46, 20.97, 72.00, 285, 6251, 2040, 0x0000000000000001
2026/09/22 10:09:55.832, 0, P0, 0, 0, 0, 23034, 46, 20.95, 72.00, 285, 6251, 2040, 0x0000000000000001
2026/09/22 10:09:55.934, 0, P0, 0, 0, 0, 23034, 46, 20.94, 72.00, 255, 6251, 2040, 0x0000000000000001
2026/09/22 10:09:56.036, 0, P0, 0, 0, 0, 23034, 46, 20.93, 72.00, 255, 6251, 2040, 0x0000000000000001
2026/09/22 10:09:56.138, 0, P0, 0, 0, 0, 23034, 46, 20.92, 72.00, 225, 6251, 2040, 0x0000000000000001
2026/09/22 10:09:56.240, 0, P0, 0, 0, 0, 23034, 46, 20.91, 72.00, 225, 6251, 2040, 0x0000000000000001
