timestamp, index, pstate, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], enforced.power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.max.sm [MHz], clocks_event_reasons.active
2026/09/22 10:10:14.203, 0, P0, 0, 0, 0, 23034, 50, 30.52, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/22 10:10:14.310, 0, P0, 2, 0, 0, 23034, 50, 30.52, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/22 10:10:14.413, 0, P0, 2, 0, 0, 23034, 50, 28.53, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/22 10:10:14.515, 0, P0, 0, 0, 0, 23034, 50, 28.68, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/22 10:10:14.617, 0, P0, 0, 0, 0, 23034, 50, 28.73, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/22 10:10:14.718, 0, P0, 0, 0, 0, 23034, 50, 28.75, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/22 10:10:14.820, 0, P0, 0, 0, 0, 23034, 50, 28.75, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/22 10:10:14.921, 0, P0, 0, 0, 0, 23034, 50, 28.73, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/22 10:10:15.022, 0, P0, 0, 0, 0, 23034, 50, 28.74, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/22 10:10:15.124, 0, P0, 0, 0, 0, 23034, 50, 28.74, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/22 10:10:15.225, 0, P0, 0, 0, 0, 23034, 50, 28.76, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/22 10:10:15.327, 0, P0, 0, 0, 0, 23034, 50, 28.77, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/22 10:10:15.428, 0, P0, 0, 0, 0, 23034, 50, 28.78, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/22 10:10:15.530, 0, P0, 0, 0, 0, 23034, 50, 28.77, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/22 10:10:15.632, 0, P0, 0, 0, 0, 23034, 50, 28.75, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/22 10:10:15.733, 0, P0, 0, 0, 0, 23034, 50, 28.75, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/22 10:10:15.834, 0, P0, 0, 0, 0, 23034, 50, 28.76, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/22 10:10:15.936, 0, P0, 0, 0, 0, 23034, 50, 28.77, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/22 10:10:16.037, 0, P0, 0, 0, 0, 23034, 50, 28.76, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/22 10:10:16.138, 0, P0, 0, 0, 0, 23034, 50, 28.76, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/22 10:10:16.240, 0, P0, 0, 0, 0, 23034, 50, 28.74, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/22 10:10:16.341, 0, P0, 0, 0, 0, 23034, 50, 28.72, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/22 10:10:16.442, 0, P0, 0, 0, 1, 23034, 50, 28.72, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/22 10:10:16.560, 0, P0, 0, 0, 3, 23034, 50, 28.77, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/22 10:10:16.661, 0, P0, 0, 0, 22, 23034, 50, 28.88, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/22 10:10:16.762, 0, P0, 0, 0, 194, 23034, 50, 28.93, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/22 10:10:16.864, 0, P0, 0, 0, 194, 23034, 50, 28.91, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/22 10:10:16.965, 0, P0, 0, 0, 194, 23034, 50, 28.90, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/22 10:10:17.067, 0, P0, 0, 0, 194, 23034, 50, 28.90, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/22 10:10:17.168, 0, P0, 0, 0, 194, 23034, 50, 28.91, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/22 10:10:17.270, 0, P0, 0, 0, 194, 23034, 50, 28.93, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/22 10:10:17.371, 0, P0, 0, 0, 194, 23034, 50, 28.94, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/22 10:10:17.473, 0, P0, 0, 0, 194, 23034, 50, 28.95, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/22 10:10:17.574, 0, P0, 0, 0, 194, 23034, 50, 28.93, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/22 10:10:17.675, 0, P0, 0, 0, 194, 23034, 50, 28.88, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/22 10:10:17.777, 0, P0, 0, 0, 194, 23034, 50, 28.80, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/22 10:10:17.878, 0, P0, 0, 0, 194, 23034, 50, 28.78, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/22 10:10:17.979, 0, P0, 0, 0, 194, 23034, 50, 28.80, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/22 10:10:18.081, 0, P0, 0, 0, 194, 23034, 50, 28.80, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/22 10:10:18.182, 0, P0, 0, 0, 194, 23034, 50, 28.79, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/22 10:10:18.284, 0, P0, 0, 0, 194, 23034, 50, 28.79, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/22 10:10:18.385, 0, P0, 0, 0, 194, 23034, 50, 28.79, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/22 10:10:18.487, 0, P0, 0, 0, 194, 23034, 50, 28.81, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/22 10:10:18.588, 0, P0, 0, 0, 194, 23034, 50, 28.83, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/22 10:10:18.690, 0, P0, 0, 0, 194, 23034, 50, 28.85, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/22 10:10:18.791, 0, P0, 0, 0, 194, 23034, 50, 28.84, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/22 10:10:18.892, 0, P0, 0, 0, 194, 23034, 50, 28.83, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/22 10:10:18.994, 0, P0, 0, 0, 390, 23034, 50, 28.83, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/22 10:10:19.095, 0, P0, 9, 1, 396, 23034, 50, 28.93, 72.00, 2040, 6251, 2040, 0x0000000000000000
2026/09/22 10:10:19.197, 0, P0, 9, 1, 396, 23034, 50, 33.60, 72.00, 1275, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:19.299, 0, P0, 100, 26, 396, 23034, 54, 37.56, 72.00, 1290, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:19.401, 0, P0, 100, 26, 396, 23034, 55, 41.41, 72.00, 1290, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:19.504, 0, P0, 100, 26, 396, 23034, 55, 45.43, 72.00, 1305, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:19.632, 0, P0, 100, 26, 396, 23034, 55, 51.54, 72.00, 1305, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:19.734, 0, P0, 99, 26, 396, 23034, 55, 57.28, 72.00, 1305, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:19.836, 0, P0, 99, 27, 396, 23034, 55, 61.23, 72.00, 1305, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:19.938, 0, P0, 99, 27, 396, 23034, 56, 65.02, 72.00, 1245, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:20.040, 0, P0, 99, 26, 396, 23034, 55, 68.79, 72.00, 1260, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:20.142, 0, P0, 99, 26, 396, 23034, 56, 72.58, 72.00, 1275, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:20.244, 0, P0, 100, 26, 396, 23034, 56, 71.84, 72.00, 1290, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:20.347, 0, P0, 100, 26, 396, 23034, 56, 71.78, 72.00, 1290, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:20.450, 0, P0, 100, 26, 396, 23034, 56, 71.84, 72.00, 1290, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:20.552, 0, P0, 100, 26, 396, 23034, 56, 71.77, 72.00, 1290, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:20.654, 0, P0, 99, 26, 396, 23034, 56, 71.62, 72.00, 1290, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:20.756, 0, P0, 99, 26, 396, 23034, 56, 71.62, 72.00, 1290, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:20.858, 0, P0, 99, 26, 396, 23034, 56, 71.66, 72.00, 1290, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:20.960, 0, P0, 99, 26, 396, 23034, 56, 71.67, 72.00, 1260, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:21.063, 0, P0, 100, 26, 396, 23034, 56, 71.75, 72.00, 1275, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:21.165, 0, P0, 100, 26, 396, 23034, 56, 71.80, 72.00, 1290, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:21.269, 0, P0, 99, 26, 396, 23034, 56, 71.79, 72.00, 1275, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:21.371, 0, P0, 99, 26, 396, 23034, 56, 71.72, 72.00, 1290, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:21.473, 0, P0, 100, 26, 396, 23034, 57, 71.76, 72.00, 1290, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:21.589, 0, P0, 100, 26, 396, 23034, 57, 71.76, 72.00, 1275, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:21.691, 0, P0, 99, 26, 396, 23034, 57, 71.77, 72.00, 1275, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:21.793, 0, P0, 99, 26, 396, 23034, 57, 71.72, 72.00, 1290, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:21.896, 0, P0, 99, 26, 396, 23034, 57, 71.67, 72.00, 1290, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:21.998, 0, P0, 99, 26, 396, 23034, 57, 71.61, 72.00, 1275, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:22.100, 0, P0, 99, 26, 396, 23034, 57, 71.48, 72.00, 1290, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:22.202, 0, P0, 99, 26, 396, 23034, 57, 71.52, 72.00, 1275, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:22.304, 0, P0, 99, 26, 396, 23034, 57, 71.51, 72.00, 1275, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:22.406, 0, P0, 99, 26, 396, 23034, 57, 71.56, 72.00, 1275, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:22.509, 0, P0, 100, 26, 396, 23034, 57, 71.66, 72.00, 1290, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:22.611, 0, P0, 100, 26, 396, 23034, 57, 71.67, 72.00, 1275, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:22.714, 0, P0, 99, 26, 396, 23034, 57, 71.71, 72.00, 1290, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:22.815, 0, P0, 99, 26, 396, 23034, 57, 71.60, 72.00, 1275, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:22.917, 0, P0, 99, 26, 396, 23034, 57, 71.74, 72.00, 1290, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:23.019, 0, P0, 99, 26, 396, 23034, 57, 71.82, 72.00, 1275, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:23.121, 0, P0, 99, 26, 396, 23034, 57, 71.83, 72.00, 1290, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:23.223, 0, P0, 99, 26, 396, 23034, 57, 71.85, 72.00, 1275, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:23.326, 0, P0, 99, 26, 396, 23034, 57, 71.80, 72.00, 1275, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:23.428, 0, P0, 99, 26, 396, 23034, 58, 71.88, 72.00, 1290, 6251, 2040, 0x0000000000000004
2026/09/22 10:10:23.530, 0, P0, 99, 27, 396, 23034, 58, 71.85, 72.00, 1275, 6251, 2040, 0x0000000000000004
