timestamp, index, pstate, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], enforced.power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.max.sm [MHz], clocks_event_reasons.active
2026/09/20 13:10:27.891, 0, P0, 0, 0, 0, 23034, 74, 35.17, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 13:10:27.997, 0, P0, 0, 0, 0, 23034, 74, 25.51, 72.00, 345, 6251, 2040, 0x0000000000000001
2026/09/20 13:10:28.099, 0, P0, 0, 0, 0, 23034, 74, 25.51, 72.00, 345, 6251, 2040, 0x0000000000000001
2026/09/20 13:10:28.201, 0, P0, 0, 0, 0, 23034, 74, 25.51, 72.00, 345, 6251, 2040, 0x0000000000000001
2026/09/20 13:10:28.303, 0, P0, 0, 0, 0, 23034, 74, 25.51, 72.00, 345, 6251, 2040, 0x0000000000000001
2026/09/20 13:10:28.405, 0, P0, 0, 0, 0, 23034, 74, 25.51, 72.00, 345, 6251, 2040, 0x0000000000000001
2026/09/20 13:10:28.507, 0, P0, 0, 0, 0, 23034, 74, 25.51, 72.00, 345, 6251, 2040, 0x0000000000000001
2026/09/20 13:10:28.609, 0, P0, 0, 0, 0, 23034, 74, 25.51, 72.00, 345, 6251, 2040, 0x0000000000000001
2026/09/20 13:10:28.711, 0, P0, 0, 0, 0, 23034, 74, 25.51, 72.00, 345, 6251, 2040, 0x0000000000000001
2026/09/20 13:10:28.813, 0, P0, 0, 0, 0, 23034, 74, 25.51, 72.00, 345, 6251, 2040, 0x0000000000000001
2026/09/20 13:10:28.915, 0, P0, 0, 0, 0, 23034, 74, 24.52, 72.00, 225, 6251, 2040, 0x0000000000000001
2026/09/20 13:10:29.017, 0, P0, 0, 0, 0, 23034, 74, 24.52, 72.00, 225, 6251, 2040, 0x0000000000000001
2026/09/20 13:10:29.119, 0, P0, 0, 0, 0, 23034, 74, 24.52, 72.00, 225, 6251, 2040, 0x0000000000000001
2026/09/20 13:10:29.221, 0, P0, 0, 0, 0, 23034, 74, 24.52, 72.00, 225, 6251, 2040, 0x0000000000000001
2026/09/20 13:10:29.323, 0, P0, 0, 0, 0, 23034, 74, 24.52, 72.00, 225, 6251, 2040, 0x0000000000000001
2026/09/20 13:10:29.446, 0, P0, 0, 0, 0, 23034, 74, 24.52, 72.00, 225, 6251, 2040, 0x0000000000000001
2026/09/20 13:10:29.549, 0, P0, 0, 0, 0, 23034, 74, 24.52, 72.00, 225, 6251, 2040, 0x0000000000000001
2026/09/20 13:10:29.651, 0, P0, 0, 0, 0, 23034, 74, 24.52, 72.00, 225, 6251, 2040, 0x0000000000000001
2026/09/20 13:10:29.753, 0, P0, 0, 0, 0, 23034, 74, 24.52, 72.00, 225, 6251, 2040, 0x0000000000000001
2026/09/20 13:10:29.855, 0, P0, 0, 0, 0, 23034, 73, 24.52, 72.00, 225, 6251, 2040, 0x0000000000000001
2026/09/20 13:10:29.957, 0, P0, 0, 0, 0, 23034, 73, 24.37, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:10:30.059, 0, P0, 0, 0, 0, 23034, 73, 24.37, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:10:30.163, 0, P0, 0, 0, 0, 23034, 73, 24.37, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:10:30.265, 0, P0, 0, 0, 0, 23034, 73, 24.37, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:10:30.367, 0, P0, 0, 0, 0, 23034, 73, 24.37, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:10:30.469, 0, P0, 0, 0, 0, 23034, 73, 24.37, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:10:30.571, 0, P0, 0, 0, 0, 23034, 73, 24.37, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:10:30.673, 0, P0, 0, 0, 0, 23034, 73, 24.37, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:10:30.775, 0, P0, 0, 0, 0, 23034, 73, 24.37, 72.00, 210, 6251, 2040, 0x0000000000000001
