timestamp, index, pstate, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], enforced.power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.max.sm [MHz], clocks_event_reasons.active
2026/09/20 13:09:47.202, 0, P0, 0, 0, 0, 23034, 72, 34.55, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:47.310, 0, P0, 0, 0, 0, 23034, 72, 25.09, 72.00, 360, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:47.412, 0, P0, 0, 0, 0, 23034, 72, 25.09, 72.00, 360, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:47.514, 0, P0, 0, 0, 0, 23034, 72, 25.09, 72.00, 360, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:47.616, 0, P0, 0, 0, 0, 23034, 72, 25.09, 72.00, 360, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:47.718, 0, P0, 0, 0, 0, 23034, 72, 25.09, 72.00, 360, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:47.820, 0, P0, 0, 0, 0, 23034, 72, 25.09, 72.00, 360, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:47.922, 0, P0, 0, 0, 0, 23034, 72, 25.09, 72.00, 360, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:48.024, 0, P0, 0, 0, 0, 23034, 72, 25.09, 72.00, 360, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:48.126, 0, P0, 0, 0, 0, 23034, 72, 25.09, 72.00, 360, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:48.228, 0, P0, 0, 0, 0, 23034, 71, 25.09, 72.00, 360, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:48.331, 0, P0, 0, 0, 0, 23034, 71, 24.12, 72.00, 225, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:48.433, 0, P0, 0, 0, 0, 23034, 71, 24.12, 72.00, 225, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:48.535, 0, P0, 0, 0, 0, 23034, 71, 24.12, 72.00, 225, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:48.636, 0, P0, 0, 0, 0, 23034, 71, 24.12, 72.00, 225, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:48.738, 0, P0, 0, 0, 0, 23034, 71, 24.12, 72.00, 225, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:48.840, 0, P0, 0, 0, 0, 23034, 71, 24.12, 72.00, 225, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:48.942, 0, P0, 0, 0, 0, 23034, 71, 24.12, 72.00, 225, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:49.045, 0, P0, 0, 0, 0, 23034, 71, 24.12, 72.00, 225, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:49.147, 0, P0, 0, 0, 0, 23034, 71, 24.12, 72.00, 225, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:49.249, 0, P0, 0, 0, 0, 23034, 71, 24.03, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:49.351, 0, P0, 0, 0, 0, 23034, 71, 24.03, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:49.453, 0, P0, 0, 0, 0, 23034, 71, 24.03, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:49.555, 0, P0, 0, 0, 0, 23034, 71, 24.03, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:49.657, 0, P0, 0, 0, 0, 23034, 71, 24.03, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:49.759, 0, P0, 0, 0, 0, 23034, 71, 24.03, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:49.862, 0, P0, 0, 0, 0, 23034, 71, 24.03, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:49.964, 0, P0, 0, 0, 0, 23034, 71, 24.03, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:50.066, 0, P0, 0, 0, 0, 23034, 71, 24.03, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:50.168, 0, P0, 0, 0, 0, 23034, 71, 24.03, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:50.270, 0, P0, 0, 0, 0, 23034, 71, 23.92, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:50.372, 0, P0, 0, 0, 0, 23034, 71, 23.92, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:50.474, 0, P0, 0, 0, 0, 23034, 71, 23.92, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:50.576, 0, P0, 0, 0, 0, 23034, 71, 23.92, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:50.678, 0, P0, 0, 0, 0, 23034, 71, 23.92, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:50.780, 0, P0, 0, 0, 0, 23034, 71, 23.92, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:50.882, 0, P0, 0, 0, 0, 23034, 71, 23.92, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:09:50.984, 0, P0, 0, 0, 0, 23034, 71, 23.92, 72.00, 210, 6251, 2040, 0x0000000000000001
