timestamp, index, pstate, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], enforced.power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.max.sm [MHz], clocks_event_reasons.active
2026/09/20 13:08:35.041, 0, P0, 0, 0, 0, 23034, 69, 24.36, 72.00, 360, 6251, 2040, 0x0000000000000001
2026/09/20 13:08:35.150, 0, P0, 0, 0, 0, 23034, 69, 24.36, 72.00, 360, 6251, 2040, 0x0000000000000001
2026/09/20 13:08:35.252, 0, P0, 0, 0, 0, 23034, 69, 24.36, 72.00, 360, 6251, 2040, 0x0000000000000001
2026/09/20 13:08:35.354, 0, P0, 0, 0, 0, 23034, 69, 24.36, 72.00, 360, 6251, 2040, 0x0000000000000001
2026/09/20 13:08:35.456, 0, P0, 0, 0, 0, 23034, 69, 24.36, 72.00, 360, 6251, 2040, 0x0000000000000001
2026/09/20 13:08:35.558, 0, P0, 0, 0, 0, 23034, 69, 24.36, 72.00, 360, 6251, 2040, 0x0000000000000001
2026/09/20 13:08:35.660, 0, P0, 0, 0, 0, 23034, 69, 24.36, 72.00, 360, 6251, 2040, 0x0000000000000001
2026/09/20 13:08:35.762, 0, P0, 0, 0, 0, 23034, 69, 24.36, 72.00, 360, 6251, 2040, 0x0000000000000001
2026/09/20 13:08:35.864, 0, P0, 0, 0, 0, 23034, 69, 24.36, 72.00, 360, 6251, 2040, 0x0000000000000001
2026/09/20 13:08:35.967, 0, P0, 0, 0, 0, 23034, 69, 24.36, 72.00, 360, 6251, 2040, 0x0000000000000001
2026/09/20 13:08:36.069, 0, P0, 0, 0, 0, 23034, 68, 23.42, 72.00, 360, 6251, 2040, 0x0000000000000001
2026/09/20 13:08:36.171, 0, P0, 0, 0, 0, 23034, 68, 23.42, 72.00, 225, 6251, 2040, 0x0000000000000001
2026/09/20 13:08:36.273, 0, P0, 0, 0, 0, 23034, 68, 23.42, 72.00, 225, 6251, 2040, 0x0000000000000001
2026/09/20 13:08:36.375, 0, P0, 0, 0, 0, 23034, 68, 23.42, 72.00, 225, 6251, 2040, 0x0000000000000001
2026/09/20 13:08:36.477, 0, P0, 0, 0, 0, 23034, 68, 23.42, 72.00, 225, 6251, 2040, 0x0000000000000001
2026/09/20 13:08:36.579, 0, P0, 0, 0, 0, 23034, 68, 23.42, 72.00, 225, 6251, 2040, 0x0000000000000001
2026/09/20 13:08:36.681, 0, P0, 0, 0, 0, 23034, 68, 23.42, 72.00, 225, 6251, 2040, 0x0000000000000001
2026/09/20 13:08:36.783, 0, P0, 0, 0, 0, 23034, 68, 23.42, 72.00, 225, 6251, 2040, 0x0000000000000001
2026/09/20 13:08:36.885, 0, P0, 0, 0, 0, 23034, 68, 23.42, 72.00, 225, 6251, 2040, 0x0000000000000001
2026/09/20 13:08:36.987, 0, P0, 0, 0, 0, 23034, 68, 23.42, 72.00, 225, 6251, 2040, 0x0000000000000001
2026/09/20 13:08:37.090, 0, P0, 0, 0, 0, 23034, 68, 23.37, 72.00, 225, 6251, 2040, 0x0000000000000001
2026/09/20 13:08:37.192, 0, P0, 0, 0, 0, 23034, 68, 23.37, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:08:37.295, 0, P0, 0, 0, 0, 23034, 68, 23.37, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:08:37.397, 0, P0, 0, 0, 0, 23034, 68, 23.37, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:08:37.499, 0, P0, 0, 0, 0, 23034, 68, 23.37, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:08:37.601, 0, P0, 0, 0, 0, 23034, 68, 23.37, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:08:37.703, 0, P8, 0, 0, 0, 23034, 68, 23.37, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:08:37.805, 0, P8, 0, 0, 0, 23034, 68, 23.37, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:08:37.907, 0, P8, 0, 0, 0, 23034, 68, 23.37, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:08:38.009, 0, P8, 0, 0, 0, 23034, 68, 21.29, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 13:08:38.111, 0, P8, 0, 0, 0, 23034, 68, 21.29, 72.00, 210, 405, 2040, 0x0000000000000001
2026/09/20 13:08:38.213, 0, P8, 0, 0, 0, 23034, 68, 21.29, 72.00, 210, 405, 2040, 0x0000000000000001
2026/09/20 13:08:38.316, 0, P8, 0, 0, 0, 23034, 68, 21.29, 72.00, 210, 405, 2040, 0x0000000000000001
2026/09/20 13:08:38.418, 0, P8, 0, 0, 0, 23034, 68, 21.29, 72.00, 210, 405, 2040, 0x0000000000000001
2026/09/20 13:08:38.520, 0, P8, 0, 0, 0, 23034, 68, 21.29, 72.00, 210, 405, 2040, 0x0000000000000001
2026/09/20 13:08:38.622, 0, P8, 0, 0, 0, 23034, 68, 21.29, 72.00, 210, 405, 2040, 0x0000000000000001
2026/09/20 13:08:38.724, 0, P8, 0, 0, 0, 23034, 68, 21.29, 72.00, 210, 405, 2040, 0x0000000000000001
2026/09/20 13:08:38.826, 0, P8, 0, 0, 0, 23034, 68, 21.29, 72.00, 210, 405, 2040, 0x0000000000000001
2026/09/20 13:08:38.928, 0, P8, 0, 0, 0, 23034, 68, 21.29, 72.00, 210, 405, 2040, 0x0000000000000001
2026/09/20 13:08:39.030, 0, P8, 0, 0, 0, 23034, 67, 19.16, 72.00, 210, 405, 2040, 0x0000000000000001
2026/09/20 13:08:39.132, 0, P8, 0, 0, 1, 23034, 67, 19.16, 72.00, 210, 405, 2040, 0x0000000000000001
2026/09/20 13:08:39.235, 0, P8, 0, 0, 3, 23034, 67, 19.14, 72.00, 210, 405, 2040, 0x0000000000000001
2026/09/20 13:08:39.337, 0, P8, 0, 0, 3, 23034, 67, 19.14, 72.00, 210, 405, 2040, 0x0000000000000001
2026/09/20 13:08:39.440, 0, P8, 0, 0, 3, 23034, 67, 19.14, 72.00, 210, 405, 2040, 0x0000000000000001
2026/09/20 13:08:39.542, 0, P8, 0, 0, 3, 23034, 67, 19.14, 72.00, 210, 405, 2040, 0x0000000000000001
2026/09/20 13:08:39.644, 0, P8, 0, 0, 3, 23034, 67, 19.13, 72.00, 210, 405, 2040, 0x0000000000000001
2026/09/20 13:08:39.746, 0, P8, 0, 0, 3, 23034, 67, 19.13, 72.00, 210, 405, 2040, 0x0000000000000001
2026/09/20 13:08:39.848, 0, P8, 0, 0, 3, 23034, 67, 19.13, 72.00, 210, 405, 2040, 0x0000000000000001
2026/09/20 13:08:39.950, 0, P8, 0, 0, 3, 23034, 67, 19.13, 72.00, 210, 405, 2040, 0x0000000000000001
2026/09/20 13:08:40.053, 0, P8, 0, 0, 3, 23034, 67, 19.13, 72.00, 210, 405, 2040, 0x0000000000000001
2026/09/20 13:08:40.155, 0, P8, 0, 0, 3, 23034, 67, 19.15, 72.00, 210, 405, 2040, 0x0000000000000001
