timestamp, index, pstate, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], enforced.power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.max.sm [MHz], clocks_event_reasons.active
2026/09/20 12:56:34.542, 0, P0, 0, 0, 0, 23034, 59, 23.33, 72.00, 2040, 6251, 2040, 0x0000000000000001
2026/09/20 12:56:34.648, 0, P0, 0, 0, 0, 23034, 59, 23.33, 72.00, 405, 6251, 2040, 0x0000000000000001
2026/09/20 12:56:34.750, 0, P0, 0, 0, 0, 23034, 59, 23.33, 72.00, 405, 6251, 2040, 0x0000000000000001
2026/09/20 12:56:34.852, 0, P0, 0, 0, 0, 23034, 59, 23.33, 72.00, 405, 6251, 2040, 0x0000000000000001
2026/09/20 12:56:34.955, 0, P0, 0, 0, 0, 23034, 59, 23.33, 72.00, 405, 6251, 2040, 0x0000000000000001
2026/09/20 12:56:35.057, 0, P0, 0, 0, 0, 23034, 59, 23.33, 72.00, 405, 6251, 2040, 0x0000000000000001
2026/09/20 12:56:35.159, 0, P0, 0, 0, 0, 23034, 59, 23.33, 72.00, 405, 6251, 2040, 0x0000000000000001
2026/09/20 12:56:35.261, 0, P0, 0, 0, 0, 23034, 59, 23.33, 72.00, 405, 6251, 2040, 0x0000000000000001
2026/09/20 12:56:35.363, 0, P0, 0, 0, 0, 23034, 59, 23.33, 72.00, 405, 6251, 2040, 0x0000000000000001
2026/09/20 12:56:35.465, 0, P0, 0, 0, 0, 23034, 59, 23.33, 72.00, 405, 6251, 2040, 0x0000000000000001
2026/09/20 12:56:35.567, 0, P0, 0, 0, 0, 23034, 59, 22.33, 72.00, 405, 6251, 2040, 0x0000000000000001
2026/09/20 12:56:35.669, 0, P0, 0, 0, 0, 23034, 59, 22.33, 72.00, 255, 6251, 2040, 0x0000000000000001
2026/09/20 12:56:35.771, 0, P0, 0, 0, 0, 23034, 59, 22.33, 72.00, 255, 6251, 2040, 0x0000000000000001
2026/09/20 12:56:35.873, 0, P0, 0, 0, 0, 23034, 59, 22.33, 72.00, 255, 6251, 2040, 0x0000000000000001
2026/09/20 12:56:35.975, 0, P0, 0, 0, 0, 23034, 59, 22.33, 72.00, 255, 6251, 2040, 0x0000000000000001
2026/09/20 12:56:36.077, 0, P0, 0, 0, 0, 23034, 59, 22.33, 72.00, 255, 6251, 2040, 0x0000000000000001
2026/09/20 12:56:36.179, 0, P0, 0, 0, 0, 23034, 59, 22.33, 72.00, 255, 6251, 2040, 0x0000000000000001
