timestamp, index, pstate, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], enforced.power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.max.sm [MHz], clocks_event_reasons.active
2026/09/20 12:55:11.699, 0, P0, 0, 0, 0, 23034, 54, 22.53, 72.00, 405, 6251, 2040, 0x0000000000000001
2026/09/20 12:55:11.805, 0, P0, 0, 0, 0, 23034, 54, 22.53, 72.00, 405, 6251, 2040, 0x0000000000000001
2026/09/20 12:55:11.907, 0, P0, 0, 0, 0, 23034, 54, 22.53, 72.00, 405, 6251, 2040, 0x0000000000000001
2026/09/20 12:55:12.009, 0, P0, 0, 0, 0, 23034, 54, 22.53, 72.00, 405, 6251, 2040, 0x0000000000000001
2026/09/20 12:55:12.111, 0, P0, 0, 0, 0, 23034, 54, 22.53, 72.00, 405, 6251, 2040, 0x0000000000000001
2026/09/20 12:55:12.213, 0, P0, 0, 0, 0, 23034, 54, 22.53, 72.00, 405, 6251, 2040, 0x0000000000000001
2026/09/20 12:55:12.315, 0, P0, 0, 0, 0, 23034, 54, 22.53, 72.00, 405, 6251, 2040, 0x0000000000000001
2026/09/20 12:55:12.418, 0, P0, 0, 0, 0, 23034, 54, 22.53, 72.00, 405, 6251, 2040, 0x0000000000000001
2026/09/20 12:55:12.520, 0, P0, 0, 0, 0, 23034, 54, 22.53, 72.00, 405, 6251, 2040, 0x0000000000000001
2026/09/20 12:55:12.622, 0, P0, 0, 0, 0, 23034, 54, 22.53, 72.00, 405, 6251, 2040, 0x0000000000000001
2026/09/20 12:55:12.724, 0, P0, 0, 0, 0, 23034, 54, 21.69, 72.00, 255, 6251, 2040, 0x0000000000000001
2026/09/20 12:55:12.826, 0, P0, 0, 0, 0, 23034, 54, 21.69, 72.00, 255, 6251, 2040, 0x0000000000000001
2026/09/20 12:55:12.928, 0, P0, 0, 0, 0, 23034, 54, 21.69, 72.00, 255, 6251, 2040, 0x0000000000000001
2026/09/20 12:55:13.030, 0, P0, 0, 0, 0, 23034, 54, 21.69, 72.00, 255, 6251, 2040, 0x0000000000000001
2026/09/20 12:55:13.132, 0, P0, 0, 0, 0, 23034, 54, 21.69, 72.00, 255, 6251, 2040, 0x0000000000000001
2026/09/20 12:55:13.234, 0, P0, 0, 0, 0, 23034, 54, 21.69, 72.00, 255, 6251, 2040, 0x0000000000000001
2026/09/20 12:55:13.336, 0, P0, 0, 0, 0, 23034, 54, 21.69, 72.00, 255, 6251, 2040, 0x0000000000000001
2026/09/20 12:55:13.438, 0, P0, 0, 0, 0, 23034, 54, 21.69, 72.00, 255, 6251, 2040, 0x0000000000000001
2026/09/20 12:55:13.540, 0, P0, 0, 0, 0, 23034, 54, 21.69, 72.00, 255, 6251, 2040, 0x0000000000000001
2026/09/20 12:55:13.642, 0, P0, 0, 0, 0, 23034, 54, 21.69, 72.00, 255, 6251, 2040, 0x0000000000000001
2026/09/20 12:55:13.744, 0, P0, 0, 0, 0, 23034, 54, 21.59, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 12:55:13.846, 0, P0, 0, 0, 0, 23034, 54, 21.59, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 12:55:13.949, 0, P0, 0, 0, 0, 23034, 54, 21.59, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 12:55:14.051, 0, P0, 0, 0, 0, 23034, 54, 21.59, 72.00, 210, 6251, 2040, 0x0000000000000001
2026/09/20 12:55:14.153, 0, P0, 0, 0, 0, 23034, 54, 21.59, 72.00, 210, 6251, 2040, 0x0000000000000001
